Handle,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value",SKU,grn_inventory
079911028403-naturade-vegansmart-protein-and-greens-vanilla-creme-powder-22-8-oz,Title,"Default Title",,,,,KHRM00315058,0
079911026614-naturade-weight-gain-instant-nutrition-drink-mix-vanilla-20-3-oz,Title,"Default Title",,,,,KHFM00597351,62
079911026638-naturade-weight-gain-vanilla-40-6-oz,Title,"Default Title",,,,,KHFM00780387,0
706173003571-natural-100-recycled-bathroom-tissue-single-roll-1-ea,Title,"Default Title",,,,,KHCH00228577,0
706173003625-natural-100-recycled-facial-tissues-85-count-1-ea,Title,"Default Title",,,,,KHCH00216580,0
071238700024-natural-america-blueberry-spreadable-honey-12-oz,Title,"Default Title",,,,,KHLV00259719,0
071238700031-natural-america-cinnamon-spreadable-honey-12-oz,Title,"Default Title",,,,,KHLV00259586,0
047868415690-natural-balance-cobra-60-vc,Title,"Default Title",,,,,KHRM00358033,0
047868219779-natural-balance-horny-goat-weed-500-2-fo,Title,"Default Title",,,,,KHLV00278468,0
047868983106-natural-balance-yohimbe-action-for-men-4-fo,Title,"Default Title",,,,,KHLV00274460,0
047868880306-natural-balance-yohimbe-power-max-1500-30-cp,Title,"Default Title",,,,,KHLV00276555,0
074682117448-natural-brew-draft-root-beer-4-pack-48-oz,Title,"Default Title",,,,,KHFM00708040,0
717108110646-natural-chemistry-deflea-carpet-powder-11-64-oz,Title,"Default Title",,,,,KHLV00056183,0
717108110691-natural-chemistry-dog-flea-and-tick-powder-6-88-oz,Title,"Default Title",,,,,KHLV00056178,0
717108112619-natural-chemistry-flea-and-tick-squeeze-on-for-medium-dogs-15-ml,Title,"Default Title",,,,,KHLV00288107,0
717108110318-natural-chemistry-healthy-habitat-cleaner-and-deodorizer-24-oz,Title,"Default Title",,,,,KHLV00054463,0
717108111209-natural-chemistry-lavender-puppy-shampoo-natural-16-9-oz,Title,"Default Title",,,,,KHLV00056186,0
717108112602-natural-chemistry-natural-flea-tick-squeeze-on-for-large-dogs-25-ml,Title,"Default Title",,,,,KHLV00288108,0
717108112626-natural-chemistry-natural-flea-tick-squeeze-on-for-small-dogs-7-5-ml,Title,"Default Title",,,,,KHLV00288106,0
717108110615-natural-chemistry-natural-outdoor-spray-for-pets-24-oz,Title,"Default Title",,,,,KHLV00055049,0
717108110028-natural-chemistry-natural-yard-and-kennel-spray-32-oz,Title,"Default Title",,,,,KHLV00053947,0
717108110790-natural-chemistry-sleep-tight-bed-bug-spray-travel-size-3-38-oz,Title,"Default Title",,,,,KHLV00056197,0
717108110707-natural-chemistry-sleep-tight-bed-bug-spray-24-oz,Title,"Default Title",,,,,KHLV00056198,0
717108111100-natural-chemistry-smells-and-stains-pet-spray-24-oz,Title,"Default Title",,,,,KHLV00056196,0
717108111131-natural-chemistry-smells-and-stains-spray-3-lt,Title,"Default Title",,,,,KHLV00056195,0
717108111650-natural-chemistry-smells-and-stains-32-oz,Title,"Default Title",,,,,KHLV00094963,0
095411001296-natural-choice-organic-berry-pomegranate-fruit-bars-11-oz,Title,"Default Title",,,,,KHLV00274743,0
851838006043-natural-decadence-8-inch-chocolate-creamless-pie-17-oz,Title,"Default Title",,,,,KHCH00289043,0
097923000101-natural-delights-date-medjool-pitted-12-oz,Title,"Default Title",,,,,KHFM00292707,0
097923550071-natural-delights-date-medjool-pitted-12-oz,Title,"Default Title",,,,,KHFM00287992,1770
097923543301-natural-delights-date-medjool-whole-1-lb,Title,"Default Title",,,,,KHFM00292606,820
097923323453-natural-delights-date-medjool-whole-12-oz,Title,"Default Title",,,,,KHFM00290653,0
714132000752-natural-dentist-healthy-gums-antigingivitis-oral-rinse-peppermint-twist-16-9-oz,Title,"Default Title",,,,,KHFM00961185,914
714132000776-natural-dentist-mouthrinse-orange-zest-16-oz,Title,"Default Title",,,,,KHFM00961177,0
714132000783-natural-dentist-mouthrinse-pre-brush-white-16-9-oz,Title,"Default Title",,,,,KHFM00961789,96
714132000714-natural-dentist-natural-antiseptic-cool-mint-rinse-16-9-fo,Title,"Default Title",,,,,KHFM00961953,0
854096005292-natural-earth-hulled-organic-sesame-seeds-8-oz,Title,"Default Title",,,,,KHLV00252047,0
854096005155-natural-earth-kasha-organic-gluten-free-12-oz,Title,"Default Title",,,,,KHLV00144367,0
851559003499-natural-earth-mix-roasted-sesame-seeds-4-oz,Title,"Default Title",,,,,KHLV00252035,0
851559003628-natural-earth-organic-chia-seeds-12-oz,Title,"Default Title",,,,,KHLV00252036,0
851559003178-natural-earth-organic-extra-virgin-olive-oil-750-ml,Title,"Default Title",,,,,KHLV00144362,0
854096005322-natural-earth-sushi-ginger-pink-sauce-8-8-fo,Title,"Default Title",,,,,KHLV00258431,0
851559003048-natural-earth-sushi-hot-sriracha-sauce-4-2-fo,Title,"Default Title",,,,,KHLV00258430,0
851559003352-natural-earth-sushi-nori-50-full-sheets-4-9-oz,Title,"Default Title",,,,,KHLV00259166,0
851559003321-natural-earth-sushi-nori-ten-full-sheets-0-98-oz,Title,"Default Title",,,,,KHLV00259165,0
851559003376-natural-earth-sushi-white-rice-16-oz,Title,"Default Title",,,,,KHLV00252033,0
851559003246-natural-earth-sweet-chili-sauce-10-oz,Title,"Default Title",,,,,KHLV00145552,0
851559003253-natural-earth-teriyaki-sauce-10-5-oz,Title,"Default Title",,,,,KHLV00145551,0
851559003345-natural-earth-wasabi-powder-2-46-oz,Title,"Default Title",,,,,KHLV00252032,0
854096005179-natural-earth-white-roasted-sesame-seeds-4-oz,Title,"Default Title",,,,,KHLV00252045,0
854096005087-natural-earth-white-truffle-oil-8-45-fo,Title,"Default Title",,,,,KHLV00259167,0
851559003383-natural-earth-whole-grain-brown-sushi-rice-16-oz,Title,"Default Title",,,,,KHLV00252034,0
850236008055-natural-heaven-hearts-of-palm-lasagna-9-oz,Title,"Default Title",,,,,KHFM00327878,194
850236008031-natural-heaven-hearts-of-palm-spaghetti-9-oz,Title,"Default Title",,,,,KHFM00327879,660
817252011704-natural-nectar-biodynamic-pear-apple-sauce-22-oz,Title,"Default Title",,,,,KHFM00295929,0
817252013920-natural-nectar-biscuit-petit-dark-choco-5-29-oz,Title,"Default Title",,,,,KHCH00383494,0
817252013913-natural-nectar-biscuit-petit-milk-choco-5-29-oz,Title,"Default Title",,,,,KHCH00383493,0
817252012541-natural-nectar-gluten-free-coconut-cream-rice-stick-4-4-oz,Title,"Default Title",,,,,KHFM00318074,0
817252010165-natural-nectar-gluten-free-rice-sticks-original-4-4-oz,Title,"Default Title",,,,,KHFM00081159,0
817252011100-natural-nectar-oolala-black-truffle-potato-chips-5-oz,Title,"Default Title",,,,,KHFM00255009,0
817252011100-natural-nectar-oolala-potato-chips-black-truffle-olive-oil-5-oz,Title,"Default Title",,,,,KHLV00255009,0
182741000010-natural-nectar-original-gluten-free-cracklebred-3-5-oz,Title,"Default Title",,,,,KHFM00617670,530
817252015108-natural-nectar-peanut-butter-crepes-3-5-oz,Title,"Default Title",,,,,KHCH00387660,0
817252013210-natural-nectar-spread-hazelnut-cocoa-1-83-oz,Title,"Default Title",,,,,KHFM00334720,0
022224214001-natural-planet-organics-licorice-soft-chewy-twists-strawberry-8-oz,Title,"Default Title",,,,,KHLV00259990,0
042563006051-natural-sea-chunk-light-wild-caught-yellowfin-tuna-no-salt-added-5-oz,Title,"Default Title",,,,,KHLV01565332,0
042563006006-natural-sea-chunk-light-wild-yellowfin-tuna-salted-5-oz,Title,"Default Title",,,,,KHLV00675439,0
042563006006-natural-sea-chunk-light-yellow-fin-tuna-salted-5-oz,Title,"Default Title",,,,,KHFM00298027,0
042563002206-natural-sea-premium-cod-fish-fillets-8-oz,Title,"Default Title",,,,,KHLV00030053,0
042563003050-natural-sea-premium-pink-salmon-unsalted-7-5-oz,Title,"Default Title",,,,,KHLV01565324,2647
042563007768-natural-sea-solid-white-tuna-albacore-no-salt-added-5-oz,Title,"Default Title",,,,,KHLV01565340,0
042563007751-natural-sea-solid-white-wild-tuna-albacore-salted-5-oz,Title,"Default Title",,,,,KHLV01715663,0
042563003005-natural-sea-wild-alaska-pink-salmon-salted-7-5-oz,Title,"Default Title",,,,,KHLV00045084,0
042563013080-natural-sea-wild-alaska-red-sockeye-salmon-unsalted-7-5-oz,Title,"Default Title",,,,,KHLV01715630,0
042563007812-natural-sea-wild-tongol-tuna-chunk-light-unsalted-5-oz,Title,"Default Title",,,,,KHLV01339803,0
726511245609-natural-sources-raw-adrenal-60-capsules,Title,"Default Title",,,,,KHFM00590497,0
726511254601-natural-sources-all-adrenal-60-capsules,Title,"Default Title",,,,,KHFM00590562,0
726511252607-natural-sources-raw-thyroid-60-capsules,Title,"Default Title",,,,,KHFM00590414,0
810507027581-natural-valley-extra-sharp-cheddar-goat-cheese-8-oz,Title,"Default Title",,,,,KHLV00117637,0
810507027017-natural-valley-goat-cheese-colby-jack-8-oz,Title,"Default Title",,,,,KHFM00120346,0
810507027819-natural-valley-goat-cheese-mozzarella-8-oz,Title,"Default Title",,,,,KHFM00117635,0
810507027369-natural-valley-goat-cheese-muenster-8-oz,Title,"Default Title",,,,,KHFM00120359,0
810507027567-natural-valley-goat-cheese-sharp-cheddar-8-oz,Title,"Default Title",,,,,KHFM00117638,0
810507027543-natural-valley-medium-cheddar-goat-cheese-8-oz,Title,"Default Title",,,,,KHLV00117639,0
810507027529-natural-valley-mild-cheddar-goat-cheese-8-oz,Title,"Default Title",,,,,KHLV00120362,0
810507027192-natural-valley-monterey-jack-goat-cheese-8-oz,Title,"Default Title",,,,,KHLV00120347,0
706173904021-natural-value-100-organic-garbanzo-beans-108-oz,Title,"Default Title",,,,,KHFM00284943,0
706173003618-natural-value-100-recycled-bathroom-tissue-4-double-rolls-1-ea,Title,"Default Title",,,,,KHCH00216556,0
706173004042-natural-value-albacore-tuna-in-water-unsalted-5-oz,Title,"Default Title",,,,,KHCH00228429,0
706173110729-natural-value-all-natural-baby-wipes-refill-80-pc,Title,"Default Title",,,,,KHCH00653105,0
706173904014-natural-value-black-beans-108-oz,Title,"Default Title",,,,,KHFM00284935,0
706173903055-natural-value-crushed-tomato-organic-106-oz,Title,"Default Title",,,,,KHLV00254056,0
706173020165-natural-value-drawstring-kitchen-plastic-bags-20-pc,Title,"Default Title",,,,,KHLV00110697,0
706173925057-natural-value-extra-virgin-olive-organic-oil-35-lb,Title,"Default Title",,,,,KHLV00253999,0
706173100034-natural-value-gentle-sponge-scrubber-1-pk,Title,"Default Title",,,,,KHCH00653006,0
706173903048-natural-value-ground-peeled-tomatoes-102-oz,Title,"Default Title",,,,,KHLV00254055,0
706173100089-natural-value-heavy-duty-scouring-pads-2-pack-1-ea,Title,"Default Title",,,,,KHLV00109768,0
706173100072-natural-value-kitchen-scrubber-sponge-1-pc,Title,"Default Title",,,,,KHLV00001850,0
706173100096-natural-value-natural-dual-surface-cellulose-sponges-4-pack-1-ea,Title,"Default Title",,,,,KHLV00109767,0
706173003588-natural-value-natural-value-napkins-120-ct,Title,"Default Title",,,,,KHCH00228544,0
706173900047-natural-value-organic-orzo-pasta-2-10lb-20-lb,Title,"Default Title",,,,,KHCH00717363,0
706173900030-natural-value-organic-rotelli-large-rotini-pasta-2-10lb-20-lb,Title,"Default Title",,,,,KHCH00717389,0
706173003014-natural-value-paper-towel-recycle-brown-120-ct-1-ea,Title,"Default Title",,,,,KHCH00111815,0
706173905011-natural-value-pasta-bowties-2-10lb-20-lb,Title,"Default Title",,,,,KHLV00254058,0
706173900023-natural-value-pasta-elbow-2-10-lb-20-lb,Title,"Default Title",,,,,KHLV00254049,0
706173900016-natural-value-pasta-penne-regatti-2-10lb-20-lb,Title,"Default Title",,,,,KHLV00254044,0
706173900054-natural-value-pasta-spaghetti-organic-2-10lb-20-lb,Title,"Default Title",,,,,KHLV00254051,0
706173900061-natural-value-pasta-angel-hair-2-10-lb-20-lb,Title,"Default Title",,,,,KHCH00717330,0
706173905073-natural-value-pasta-sea-shells-organic-2-packs-20-lb,Title,"Default Title",,,,,KHCH00717397,0
706173905127-natural-value-pasta-small-elbows-2-10lb-20-lb,Title,"Default Title",,,,,KHCH00717405,0
706173020189-natural-value-plastic-bag-quarter-freezer-slider-20-1-ea,Title,"Default Title",,,,,KHCH00229104,0
706173020127-natural-value-plastic-wrap-100-sq-ft,Title,"Default Title",,,,,KHCH00228494,30
706173010401-natural-value-pure-lite-coconut-milk-13-5-oz,Title,"Default Title",,,,,KHCH00788414,0
706173020110-natural-value-quart-bags-reclosable-storage-24-bg,Title,"Default Title",,,,,KHCH00335519,13
706173020103-natural-value-reclosable-storage-gallon-bags-19-bg,Title,"Default Title",,,,,KHCH00335518,1
706173003540-natural-value-recycled-bathroom-tissue-2-ply-250-sheets-12-roll-s-,Title,"Default Title",,,,,KHFM00653063,0
706173003526-natural-value-recycled-bathroom-tissue-2-ply-sheets-4-rolls-1-pack,Title,"Default Title",,,,,KHFM00228569,0
706173003601-natural-value-recycled-bathroom-tissue-400-2-ply-sheets-12-rolls-1-pack,Title,"Default Title",,,,,KHFM00216564,0
706173925019-natural-value-rice-bran-oil-35-lb,Title,"Default Title",,,,,KHLV00253998,0
706173020134-natural-value-sandwich-bag-reclosable-50-bags-1-ea,Title,"Default Title",,,,,KHLV00103173,0
706173020172-natural-value-sandwich-bags-reclosable-40-bg,Title,"Default Title",,,,,KHLV00335520,7
706173900900-natural-value-sliced-black-olives-55-oz,Title,"Default Title",,,,,KHLV00254046,0
706173012245-natural-value-sliced-ripe-black-olives-2-25-oz,Title,"Default Title",,,,,KHFM00245266,0
706173903062-natural-value-tomato-puree-organic-111-oz,Title,"Default Title",,,,,KHLV00254057,0
706173903031-natural-value-tomato-sauce-organic-106-oz,Title,"Default Title",,,,,KHLV00254054,0
706173100218-natural-value-walnut-scrubber-sponge-1-pk,Title,"Default Title",,,,,KHCH00707646,0
706173004066-natural-value-yellowfin-tuna-in-water-unsalted-5-oz,Title,"Default Title",,,,,KHCH00228460,0
183405043541-natural-vitality-calm-calcium-original-8-oz,Title,"Default Title",,,,,KHRM00388141,0
183405042544-natural-vitality-calm-calcium-plain-8-oz,Title,"Default Title",,,,,KHRM00364743,0
183405043558-natural-vitality-calm-calcium-rasp-lemon-8-oz,Title,"Default Title",,,,,KHRM00387888,135
183405042551-natural-vitality-calm-calcium-rspbry-lemon-8-oz,Title,"Default Title",,,,,KHRM00364755,0
183405043534-natural-vitality-calm-cherry-flavor-8-oz,Title,"Default Title",,,,,KHRM00387887,292
875534001959-natural-vitality-calm-cherry-vitamin-16-oz,Title,"Default Title",,,,,KHFM00292527,0
183405000087-natural-vitality-calm-orange-flavor-16-oz,Title,"Default Title",,,,,KHRM00238582,0
183405043510-natural-vitality-calm-orange-flavor-8-oz,Title,"Default Title",,,,,KHRM00387884,144
183405000070-natural-vitality-calm-orange-flavor-8-oz,Title,"Default Title",,,,,KHRM00403209,0
183405043084-natural-vitality-calm-orange-gummies-120-pc,Title,"Default Title",,,,,KHCH00381883,307
183405043497-natural-vitality-calm-original-unflavored-8-oz,Title,"Default Title",,,,,KHRM00387889,234
875534001690-natural-vitality-calm-packets-8-bx,Title,"Default Title",,,,,KHRM00321460,0
183405000117-natural-vitality-calm-raspberry-lemon-flavor-16-oz,Title,"Default Title",,,,,KHRM00109102,0
183405043503-natural-vitality-calm-raspberry-lemon-flavor-8-oz,Title,"Default Title",,,,,KHRM00387882,293
183405042698-natural-vitality-calm-sleep-capsules-120-cp,Title,"Default Title",,,,,KHRM00360113,0
183405043459-natural-vitality-calm-sleep-gummies-120-pc,Title,"Default Title",,,,,KHRM00387880,0
183405043527-natural-vitality-calm-sweet-lemon-flavor-8-oz,Title,"Default Title",,,,,KHRM00387883,144
183405000025-natural-vitality-calm-unflavored-16-oz,Title,"Default Title",,,,,KHRM00109100,0
875534002390-natural-vitality-calm-watermelon-flavor-drink-mix-8-oz,Title,"Default Title",,,,,KHCH00307578,0
183405043565-natural-vitality-calm-watermelon-flavor-8-oz,Title,"Default Title",,,,,KHRM00387885,0
183405043701-natural-vitality-kids-calm-powder-6-oz,Title,"Default Title",,,,,KHRM00387890,0
183405000131-natural-vitality-natural-calm-organic-sweet-lemon-flavor-8-oz,Title,"Default Title",,,,,KHFM00735258,0
875534001683-natural-vitality-natural-calm-raspberry-lemon-drink-8-bx,Title,"Default Title",,,,,KHCH00321462,0
183405000728-natural-vitality-natural-calm-the-anti-stress-drink-30-single-serving-packs-0-12-oz,Title,"Default Title",,,,,KHFM00271137,0
875534002260-natural-vitality-sleep-vitamin-6-oz,Title,"Default Title",,,,,KHRM00291251,204
850001775045-natural-way-peanut-butter-chocolate-swirl-16-oz,Title,"Default Title",,,,,KHCH00349133,0
850001775038-natural-way-peanut-butter-honey-16-oz,Title,"Default Title",,,,,KHCH00349132,180
850001775021-natural-way-peanut-butter-original-16-oz,Title,"Default Title",,,,,KHCH00349131,353
705692415254-naturalcare-anxiety-relief-120-sublingual-tablets,Title,"Default Title",,,,,KHFM00611491,0
705692314601-naturalcare-nerve-fix-60-caps,Title,"Default Title",,,,,KHFM00611871,80
705692417555-naturalcare-prosta-health-for-men-60-cp,Title,"Default Title",,,,,KHRM00358034,0
705692504606-naturalcare-ring-stop-capsules-60-cap,Title,"Default Title",,,,,KHFM00611723,121
705692525205-naturalcare-vein-gard-cream-2-25-oz,Title,"Default Title",,,,,KHFM00611632,71
705692525205-naturalcare-veingard-cream-2-25-oz,Title,"Default Title",,,,,KHCH00611632,71
732168369124-naturally-fresh-boxed-deodorant-crystal-3-oz,Title,"Default Title",,,,,KHFM00013525,0
732168321450-naturally-fresh-deodorant-crystal-roll-on-fragrance-free-3-oz,Title,"Default Title",,,,,KHFM00006113,167
732168321498-naturally-fresh-deodorant-crystal-roll-on-ocean-breeze-3-oz,Title,"Default Title",,,,,KHFM00302734,0
732168909801-naturally-fresh-spray-mist-body-deodorant-fragrance-free-4-oz,Title,"Default Title",,,,,KHFM00013524,0
604262021089-naturally-good-kosher-sliced-sharp-cheddar-cheese-8-oz,Title,"Default Title",,,,,KHFM00287053,0
604262021485-naturally-good-kosher-sliced-swiss-cheese-8-oz,Title,"Default Title",,,,,KHFM00287055,0
604262021782-naturally-good-cheese-havarti-shingles-8-oz,Title,"Default Title",,,,,KHFM00305265,0
855752005007-nature-addicts-fruit-sticks-raspberry-1-06-oz,Title,"Default Title",,,,,KHLV00255921,0
779242002089-nature-by-canus-pure-vegetable-soap-with-fresh-goat-s-milk-lavender-5-oz,Title,"Default Title",,,,,KHFM00067947,0
038778610169-nature-nate-s-100-pure-raw-and-unfiltered-organic-honey-16-oz,Title,"Default Title",,,,,KHFM00275500,11990
038778830130-nature-nates-100-pure-raw-unfiltered-honey-12-oz,Title,"Default Title",,,,,KHLV00109341,0
038778830161-nature-nates-100-pure-raw-unfiltered-honey-16-oz,Title,"Default Title",,,,,KHLV00109339,0
038778830321-nature-nates-100-pure-raw-unfiltered-honey-32-oz,Title,"Default Title",,,,,KHLV00109340,0
038778000090-nature-nates-honey-cut-comb-12-oz,Title,"Default Title",,,,,KHRM00304019,557
038778000298-nature-nates-honey-fruit-spread-cherry-10-oz,Title,"Default Title",,,,,KHLV00326064,0
038778000281-nature-nates-honey-fruit-spread-mixed-berry-10-oz,Title,"Default Title",,,,,KHLV00326065,0
038778000304-nature-nates-honey-fruit-spread-strawberry-10-oz,Title,"Default Title",,,,,KHLV00326063,0
038778950128-nature-nates-honey-maple-syrup-blend-12-oz,Title,"Default Title",,,,,KHFM00319441,0
038778000083-nature-nates-honey-packet-20ct-bag-6-6-oz,Title,"Default Title",,,,,KHFM00319440,0
38778000533-nature-nates-honey-raw-energy-packets-1-02-oz,Title,"Default Title",,,,,KHRM00355706,0
38778000502-nature-nates-honey-spoonful-packets-0-74-oz,Title,"Default Title",,,,,KHRM00355705,0
038778000441-nature-nates-honey-w-comb-classic-16-oz,Title,"Default Title",,,,,KHRM00337996,1119
038778610329-nature-nates-organic-honey-32-oz,Title,"Default Title",,,,,KHFM00275499,5338
